timestamps,S1_PID_0C_EngineRPM
2019-09-27 17:27:41.961050034+01:00,2624.0
2019-09-27 17:27:42.161299944+01:00,2486.0
2019-09-27 17:27:42.361099958+01:00,2276.0
2019-09-27 17:27:42.561199903+01:00,2069.0
2019-09-27 17:27:42.761100054+01:00,1833.0
2019-09-27 17:27:42.961050034+01:00,1597.0
2019-09-27 17:27:43.161050081+01:00,1369.0
2019-09-27 17:27:43.361049891+01:00,1175.0
2019-09-27 17:27:43.561049938+01:00,1163.0
2019-09-27 17:27:43.761100054+01:00,1241.0
2019-09-27 17:27:43.961349964+01:00,1382.0
2019-09-27 17:27:44.161350012+01:00,1349.0
2019-09-27 17:27:44.361200094+01:00,1204.0
2019-09-27 17:27:44.561150074+01:00,1097.0
2019-09-27 17:27:44.761499882+01:00,1013.0
2019-09-27 17:27:44.961149931+01:00,929.0
2019-09-27 17:27:45.161200047+01:00,845.0
2019-09-27 17:27:45.361350060+01:00,851.0
2019-09-27 17:27:45.561300039+01:00,899.0
2019-09-27 17:27:45.761300087+01:00,881.0
2019-09-27 17:27:45.961299896+01:00,896.0
2019-09-27 17:27:46.161350012+01:00,913.0
2019-09-27 17:27:46.361350060+01:00,921.0
2019-09-27 17:27:46.561350107+01:00,931.0
2019-09-27 17:27:46.761399984+01:00,942.0
2019-09-27 17:27:46.961299896+01:00,931.0
2019-09-27 17:27:47.161299944+01:00,922.0
2019-09-27 17:27:47.361399889+01:00,911.0
2019-09-27 17:27:47.561450005+01:00,915.0
2019-09-27 17:27:47.761349916+01:00,903.0
2019-09-27 17:27:47.961349964+01:00,898.0
2019-09-27 17:27:48.161550045+01:00,887.0
2019-09-27 17:27:48.361500025+01:00,900.0
2019-09-27 17:27:48.561450005+01:00,892.0
2019-09-27 17:27:48.761450052+01:00,899.0
2019-09-27 17:27:48.961450100+01:00,904.0
2019-09-27 17:27:49.161449909+01:00,912.0
2019-09-27 17:27:49.361500025+01:00,910.0
2019-09-27 17:27:49.561599970+01:00,909.0
2019-09-27 17:27:49.761499882+01:00,904.0
2019-09-27 17:27:49.961499929+01:00,910.0
2019-09-27 17:27:50.161600113+01:00,900.0
2019-09-27 17:27:50.361649990+01:00,883.0
2019-09-27 17:27:50.561700106+01:00,876.0
2019-09-27 17:27:50.761650085+01:00,886.0
2019-09-27 17:27:50.961649895+01:00,899.0
2019-09-27 17:27:51.161600113+01:00,898.0
2019-09-27 17:27:51.361649990+01:00,896.0
2019-09-27 17:27:51.561599970+01:00,910.0
2019-09-27 17:27:51.761650085+01:00,906.0
2019-09-27 17:27:51.961649895+01:00,900.0
2019-09-27 17:27:52.161700010+01:00,896.0
2019-09-27 17:27:52.361799955+01:00,915.0
2019-09-27 17:27:52.561700106+01:00,903.0
2019-09-27 17:27:52.761800051+01:00,889.0
2019-09-27 17:27:52.961750031+01:00,888.0
2019-09-27 17:27:53.161849976+01:00,909.0
2019-09-27 17:27:53.361749887+01:00,869.0
2019-09-27 17:27:53.562150002+01:00,808.0
2019-09-27 17:27:53.761800051+01:00,814.0
2019-09-27 17:27:53.961849928+01:00,820.0
2019-09-27 17:27:54.161849976+01:00,815.0
2019-09-27 17:27:54.361799955+01:00,838.0
2019-09-27 17:27:54.561850071+01:00,828.0
2019-09-27 17:27:54.761950016+01:00,848.0
2019-09-27 17:27:54.961849928+01:00,834.0
2019-09-27 17:27:55.161999941+01:00,839.0
2019-09-27 17:27:55.361999989+01:00,853.0
2019-09-27 17:27:55.561899900+01:00,852.0
2019-09-27 17:27:55.761950016+01:00,921.0
2019-09-27 17:27:55.961999893+01:00,969.0
2019-09-27 17:27:56.162050009+01:00,955.0
2019-09-27 17:27:56.362050056+01:00,922.0
2019-09-27 17:27:56.562000036+01:00,893.0
2019-09-27 17:27:56.762000084+01:00,888.0
2019-09-27 17:27:56.961999893+01:00,878.0
2019-09-27 17:27:57.162050009+01:00,879.0
2019-09-27 17:27:57.362050056+01:00,882.0
2019-09-27 17:27:57.562050104+01:00,884.0
2019-09-27 17:27:57.762049913+01:00,912.0
2019-09-27 17:27:57.962049961+01:00,930.0
2019-09-27 17:27:58.162100077+01:00,923.0
2019-09-27 17:27:58.362099886+01:00,987.0
2019-09-27 17:27:58.562249899+01:00,1011.0
2019-09-27 17:27:58.762099981+01:00,1036.0
2019-09-27 17:27:58.962150097+01:00,1089.0
2019-09-27 17:27:59.162149906+01:00,1129.0
2019-09-27 17:27:59.362200022+01:00,1179.0
2019-09-27 17:27:59.562350035+01:00,1218.0
2019-09-27 17:27:59.762200117+01:00,1268.0
2019-09-27 17:27:59.962199926+01:00,1310.0
2019-09-27 17:28:00.162250042+01:00,1354.0
2019-09-27 17:28:00.362349987+01:00,1397.0
2019-09-27 17:28:00.562350035+01:00,1435.0
2019-09-27 17:28:00.762399912+01:00,1476.0
2019-09-27 17:28:00.962399960+01:00,1511.0
2019-09-27 17:28:01.162300110+01:00,1543.0
2019-09-27 17:28:01.362449884+01:00,1568.0
2019-09-27 17:28:01.562500+01:00,1598.0
2019-09-27 17:28:01.762449980+01:00,1640.0
2019-09-27 17:28:01.962450027+01:00,1660.0
2019-09-27 17:28:02.162499905+01:00,1697.0
2019-09-27 17:28:02.362499952+01:00,1739.0
2019-09-27 17:28:02.562500+01:00,1769.0
2019-09-27 17:28:02.762399912+01:00,1795.0
2019-09-27 17:28:02.962500095+01:00,1824.0
2019-09-27 17:28:03.162600040+01:00,1857.0
2019-09-27 17:28:03.362550020+01:00,1881.0
2019-09-27 17:28:03.562550068+01:00,1877.0
2019-09-27 17:28:03.762700081+01:00,1911.0
2019-09-27 17:28:03.962549925+01:00,1907.0
2019-09-27 17:28:04.162600040+01:00,1899.0
2019-09-27 17:28:04.362550020+01:00,1904.0
2019-09-27 17:28:04.562599897+01:00,1918.0
2019-09-27 17:28:04.762550116+01:00,1922.0
2019-09-27 17:28:04.962650061+01:00,1921.0
2019-09-27 17:28:05.162699938+01:00,1912.0
2019-09-27 17:28:05.362600088+01:00,1918.0
2019-09-27 17:28:05.563699961+01:00,1931.0
2019-09-27 17:28:05.762749910+01:00,1923.0
2019-09-27 17:28:05.962699890+01:00,1902.0
2019-09-27 17:28:06.163700104+01:00,1910.0
2019-09-27 17:28:06.363500118+01:00,1833.0
2019-09-27 17:28:06.562750101+01:00,1901.0
2019-09-27 17:28:06.762799978+01:00,1822.0
2019-09-27 17:28:06.963700056+01:00,1793.0
2019-09-27 17:28:07.163700104+01:00,1781.0
2019-09-27 17:28:07.363699913+01:00,1754.0
2019-09-27 17:28:07.563649893+01:00,1714.0
2019-09-27 17:28:07.763700008+01:00,1692.0
2019-09-27 17:28:07.962749958+01:00,1677.0
2019-09-27 17:28:08.163500071+01:00,1676.0
2019-09-27 17:28:08.363500118+01:00,1678.0
2019-09-27 17:28:08.563950062+01:00,1632.0
2019-09-27 17:28:08.763499975+01:00,1645.0
2019-09-27 17:28:08.963000059+01:00,1648.0
2019-09-27 17:28:09.163500071+01:00,1611.0
2019-09-27 17:28:09.363049984+01:00,1608.0
2019-09-27 17:28:09.563499928+01:00,1585.0
2019-09-27 17:28:09.763449907+01:00,1611.0
2019-09-27 17:28:09.963449955+01:00,1597.0
2019-09-27 17:28:10.163450003+01:00,1547.0
2019-09-27 17:28:10.363450050+01:00,1503.0
2019-09-27 17:28:10.563450098+01:00,1494.0
2019-09-27 17:28:10.763449907+01:00,1482.0
2019-09-27 17:28:10.963449955+01:00,1451.0
2019-09-27 17:28:11.163500071+01:00,1412.0
2019-09-27 17:28:11.363450050+01:00,1391.0
2019-09-27 17:28:11.563450098+01:00,1367.0
2019-09-27 17:28:11.763449907+01:00,1345.0
2019-09-27 17:28:11.963399887+01:00,1316.0
2019-09-27 17:28:12.163500071+01:00,1289.0
2019-09-27 17:28:12.363450050+01:00,1265.0
2019-09-27 17:28:12.563400030+01:00,1235.0
2019-09-27 17:28:12.763449907+01:00,1207.0
2019-09-27 17:28:12.963449955+01:00,1180.0
2019-09-27 17:28:13.163399935+01:00,1152.0
2019-09-27 17:28:13.363450050+01:00,1130.0
2019-09-27 17:28:13.563450098+01:00,1105.0
2019-09-27 17:28:13.763449907+01:00,1116.0
2019-09-27 17:28:13.963449955+01:00,1094.0
2019-09-27 17:28:14.163399935+01:00,1072.0
2019-09-27 17:28:14.363399982+01:00,1042.0
2019-09-27 17:28:14.563400030+01:00,1032.0
2019-09-27 17:28:14.763400078+01:00,1023.0
2019-09-27 17:28:14.963449955+01:00,1003.0
2019-09-27 17:28:15.163399935+01:00,975.0
2019-09-27 17:28:15.363399982+01:00,940.0
2019-09-27 17:28:15.563400030+01:00,943.0
2019-09-27 17:28:15.763499975+01:00,926.0
2019-09-27 17:28:15.963399887+01:00,974.0
2019-09-27 17:28:16.163399935+01:00,885.0
2019-09-27 17:28:16.363399982+01:00,957.0
2019-09-27 17:28:16.563400030+01:00,894.0
2019-09-27 17:28:16.763400078+01:00,922.0
2019-09-27 17:28:16.963399887+01:00,953.0
2019-09-27 17:28:17.163500071+01:00,943.0
2019-09-27 17:28:17.363549948+01:00,947.0
2019-09-27 17:28:17.563549995+01:00,959.0
2019-09-27 17:28:17.763449907+01:00,971.0
2019-09-27 17:28:17.963649988+01:00,995.0
2019-09-27 17:28:18.163749933+01:00,1005.0
2019-09-27 17:28:18.363549948+01:00,1010.0
2019-09-27 17:28:18.563600063+01:00,1020.0
2019-09-27 17:28:18.763600111+01:00,1015.0
2019-09-27 17:28:18.963850021+01:00,1037.0
2019-09-27 17:28:19.163650036+01:00,1069.0
2019-09-27 17:28:19.363699913+01:00,1092.0
2019-09-27 17:28:19.563600063+01:00,1137.0
2019-09-27 17:28:19.763750076+01:00,1178.0
2019-09-27 17:28:19.963799953+01:00,1225.0
2019-09-27 17:28:20.163700104+01:00,1275.0
2019-09-27 17:28:20.364550114+01:00,1315.0
2019-09-27 17:28:20.563800097+01:00,1354.0
2019-09-27 17:28:20.763799906+01:00,1399.0
2019-09-27 17:28:20.963799953+01:00,1445.0
2019-09-27 17:28:21.163899899+01:00,1476.0
2019-09-27 17:28:21.363749981+01:00,1515.0
2019-09-27 17:28:21.563750029+01:00,1557.0
2019-09-27 17:28:21.763849974+01:00,1595.0
2019-09-27 17:28:21.963850021+01:00,1631.0
2019-09-27 17:28:22.163800001+01:00,1660.0
2019-09-27 17:28:22.364049911+01:00,1689.0
2019-09-27 17:28:22.563800097+01:00,1731.0
2019-09-27 17:28:22.763900042+01:00,1770.0
2019-09-27 17:28:22.963850021+01:00,1798.0
2019-09-27 17:28:23.163899899+01:00,1827.0
2019-09-27 17:28:23.364000082+01:00,1862.0
2019-09-27 17:28:23.563899994+01:00,1880.0
2019-09-27 17:28:23.763999939+01:00,1901.0
2019-09-27 17:28:23.963999987+01:00,1899.0
2019-09-27 17:28:24.164050102+01:00,1880.0
2019-09-27 17:28:24.363950014+01:00,1896.0
2019-09-27 17:28:24.563950062+01:00,1898.0
2019-09-27 17:28:24.764199972+01:00,1891.0
2019-09-27 17:28:24.964050055+01:00,1889.0
2019-09-27 17:28:25.164099932+01:00,1878.0
2019-09-27 17:28:25.364000082+01:00,1871.0
2019-09-27 17:28:25.564100027+01:00,1870.0
2019-09-27 17:28:25.764050007+01:00,1875.0
2019-09-27 17:28:25.964299917+01:00,1869.0
2019-09-27 17:28:26.164150+01:00,1860.0
2019-09-27 17:28:26.364300013+01:00,1855.0
2019-09-27 17:28:26.564349890+01:00,1852.0
2019-09-27 17:28:26.764100075+01:00,1848.0
2019-09-27 17:28:26.964200020+01:00,1827.0
2019-09-27 17:28:27.164249897+01:00,1815.0
2019-09-27 17:28:27.364249945+01:00,1749.0
2019-09-27 17:28:27.564249992+01:00,1808.0
2019-09-27 17:28:27.764250040+01:00,1769.0
2019-09-27 17:28:27.964250088+01:00,1776.0
2019-09-27 17:28:28.164350033+01:00,1725.0
2019-09-27 17:28:28.364300013+01:00,1725.0
2019-09-27 17:28:28.564349890+01:00,1736.0
2019-09-27 17:28:28.764300108+01:00,1750.0
2019-09-27 17:28:28.964299917+01:00,1760.0
2019-09-27 17:28:29.164350033+01:00,1764.0
2019-09-27 17:28:29.364300013+01:00,1774.0
2019-09-27 17:28:29.564349890+01:00,1788.0
2019-09-27 17:28:29.764300108+01:00,1815.0
2019-09-27 17:28:29.964349985+01:00,1814.0
2019-09-27 17:28:30.164499998+01:00,1821.0
2019-09-27 17:28:30.364550114+01:00,1837.0
2019-09-27 17:28:30.564500093+01:00,1842.0
2019-09-27 17:28:30.764499903+01:00,1843.0
2019-09-27 17:28:30.964699984+01:00,1847.0
2019-09-27 17:28:31.164499998+01:00,1853.0
2019-09-27 17:28:31.364550114+01:00,1852.0
2019-09-27 17:28:31.564549923+01:00,1854.0
2019-09-27 17:28:31.764549971+01:00,1856.0
2019-09-27 17:28:31.964550018+01:00,1863.0
2019-09-27 17:28:32.164599895+01:00,1852.0
2019-09-27 17:28:32.365350008+01:00,1861.0
2019-09-27 17:28:32.564599991+01:00,1879.0
2019-09-27 17:28:32.764600039+01:00,1884.0
2019-09-27 17:28:32.964649916+01:00,1885.0
2019-09-27 17:28:33.164799929+01:00,1889.0
2019-09-27 17:28:33.364650011+01:00,1907.0
2019-09-27 17:28:33.564650059+01:00,1925.0
2019-09-27 17:28:33.764699936+01:00,1917.0
2019-09-27 17:28:33.964699984+01:00,1912.0
2019-09-27 17:28:34.164750099+01:00,1899.0
2019-09-27 17:28:34.364700079+01:00,1858.0
2019-09-27 17:28:34.564749956+01:00,1857.0
2019-09-27 17:28:34.764750004+01:00,1814.0
2019-09-27 17:28:34.964750051+01:00,1785.0
2019-09-27 17:28:35.164849997+01:00,1753.0
2019-09-27 17:28:35.364799976+01:00,1724.0
2019-09-27 17:28:35.564800024+01:00,1675.0
2019-09-27 17:28:35.764849901+01:00,1662.0
2019-09-27 17:28:35.964849949+01:00,1648.0
2019-09-27 17:28:36.164900064+01:00,1692.0
2019-09-27 17:28:36.364799976+01:00,1576.0
2019-09-27 17:28:36.564899921+01:00,1630.0
2019-09-27 17:28:36.764899969+01:00,1604.0
2019-09-27 17:28:36.964999914+01:00,1541.0
2019-09-27 17:28:37.164949894+01:00,1662.0
2019-09-27 17:28:37.365000010+01:00,1484.0
2019-09-27 17:28:37.564949989+01:00,1605.0
2019-09-27 17:28:37.765000105+01:00,1475.0
2019-09-27 17:28:37.964950085+01:00,1640.0
2019-09-27 17:28:38.164999962+01:00,1442.0
2019-09-27 17:28:38.365000010+01:00,1667.0
2019-09-27 17:28:38.565049887+01:00,1518.0
2019-09-27 17:28:38.765100002+01:00,1603.0
2019-09-27 17:28:38.965049982+01:00,1634.0
2019-09-27 17:28:39.165050030+01:00,1599.0
2019-09-27 17:28:39.365750074+01:00,1628.0
2019-09-27 17:28:39.565150023+01:00,1639.0
2019-09-27 17:28:39.765049934+01:00,1639.0
2019-09-27 17:28:39.965049982+01:00,1658.0
2019-09-27 17:28:40.165950060+01:00,1672.0
2019-09-27 17:28:40.365200043+01:00,1685.0
2019-09-27 17:28:40.565200090+01:00,1683.0
2019-09-27 17:28:40.765199900+01:00,1659.0
2019-09-27 17:28:40.965300083+01:00,1658.0
2019-09-27 17:28:41.165199995+01:00,1663.0
2019-09-27 17:28:41.365350008+01:00,1648.0
2019-09-27 17:28:41.565249920+01:00,1631.0
2019-09-27 17:28:41.765249968+01:00,1631.0
2019-09-27 17:28:41.965300083+01:00,1613.0
2019-09-27 17:28:42.165299892+01:00,1609.0
2019-09-27 17:28:42.365299940+01:00,1528.0
2019-09-27 17:28:42.565200090+01:00,1291.0
2019-09-27 17:28:42.765249968+01:00,1164.0
2019-09-27 17:28:42.965600014+01:00,1096.0
2019-09-27 17:28:43.165299892+01:00,1021.0
2019-09-27 17:28:43.365550041+01:00,938.0
2019-09-27 17:28:43.565350056+01:00,867.0
2019-09-27 17:28:43.765500069+01:00,839.0
2019-09-27 17:28:43.965300083+01:00,910.0
2019-09-27 17:28:44.165600061+01:00,937.0
2019-09-27 17:28:44.365350008+01:00,954.0
2019-09-27 17:28:44.565350056+01:00,939.0
2019-09-27 17:28:44.765399933+01:00,927.0
2019-09-27 17:28:44.965349913+01:00,922.0
2019-09-27 17:28:45.165400028+01:00,921.0
2019-09-27 17:28:45.365400076+01:00,907.0
2019-09-27 17:28:45.565500021+01:00,882.0
2019-09-27 17:28:45.765599966+01:00,859.0
2019-09-27 17:28:45.965500116+01:00,886.0
2019-09-27 17:28:46.165499926+01:00,892.0
2019-09-27 17:28:46.365700006+01:00,895.0
2019-09-27 17:28:46.565500021+01:00,909.0
2019-09-27 17:28:46.765500069+01:00,919.0
2019-09-27 17:28:46.965500116+01:00,911.0
2019-09-27 17:28:47.165549994+01:00,901.0
2019-09-27 17:28:47.365700006+01:00,898.0
2019-09-27 17:29:00.166599989+01:00,1423.0
2019-09-27 17:29:00.366699934+01:00,1490.0
2019-09-27 17:29:00.566600084+01:00,1485.0
2019-09-27 17:29:00.766750097+01:00,1535.0
2019-09-27 17:29:00.966650009+01:00,1577.0
2019-09-27 17:29:01.166650057+01:00,1624.0
2019-09-27 17:29:01.366650105+01:00,1664.0
2019-09-27 17:29:01.566649914+01:00,1705.0
2019-09-27 17:29:01.766649961+01:00,1737.0
2019-09-27 17:29:01.966650009+01:00,1765.0
2019-09-27 17:29:02.166699886+01:00,1792.0
2019-09-27 17:29:02.366800070+01:00,1821.0
2019-09-27 17:29:02.566699982+01:00,1859.0
2019-09-27 17:29:02.766700029+01:00,1884.0
2019-09-27 17:29:02.966900110+01:00,1907.0
2019-09-27 17:29:03.166800022+01:00,1914.0
2019-09-27 17:29:03.367399931+01:00,1957.0
2019-09-27 17:29:03.566750050+01:00,1950.0
2019-09-27 17:29:03.766799927+01:00,1980.0
2019-09-27 17:29:03.966799974+01:00,1991.0
2019-09-27 17:29:04.166850090+01:00,2005.0
2019-09-27 17:29:04.366950035+01:00,2019.0
2019-09-27 17:29:04.566849947+01:00,2040.0
2019-09-27 17:29:04.766900063+01:00,2051.0
2019-09-27 17:29:04.966850042+01:00,2068.0
2019-09-27 17:29:05.166899920+01:00,2094.0
2019-09-27 17:29:05.366950035+01:00,2099.0
2019-09-27 17:29:05.566950083+01:00,2120.0
2019-09-27 17:29:05.766949892+01:00,2127.0
2019-09-27 17:29:05.966949940+01:00,2145.0
2019-09-27 17:29:06.167000055+01:00,2150.0
2019-09-27 17:29:06.366950035+01:00,2163.0
2019-09-27 17:29:06.566999912+01:00,2176.0
2019-09-27 17:29:06.766999960+01:00,2185.0
2019-09-27 17:29:06.967000008+01:00,2203.0
2019-09-27 17:29:07.167049885+01:00,2208.0
2019-09-27 17:29:07.367049932+01:00,1984.0
2019-09-27 17:29:07.567100048+01:00,1755.0
2019-09-27 17:29:07.767100096+01:00,1527.0
2019-09-27 17:29:07.967050076+01:00,1311.0
2019-09-27 17:29:08.167150021+01:00,1118.0
2019-09-27 17:29:08.367049932+01:00,1101.0
2019-09-27 17:29:08.567049980+01:00,1057.0
2019-09-27 17:29:08.767050028+01:00,975.0
2019-09-27 17:29:08.967149973+01:00,909.0
2019-09-27 17:29:09.167099953+01:00,860.0
2019-09-27 17:29:09.367150068+01:00,843.0
2019-09-27 17:29:09.567150116+01:00,882.0
2019-09-27 17:29:09.767199993+01:00,893.0
2019-09-27 17:29:09.967400074+01:00,914.0
2019-09-27 17:29:10.167299986+01:00,924.0
2019-09-27 17:29:10.367500067+01:00,910.0
2019-09-27 17:29:10.567300081+01:00,904.0
2019-09-27 17:29:10.767349958+01:00,910.0
2019-09-27 17:29:10.967350006+01:00,901.0
2019-09-27 17:29:11.167249918+01:00,899.0
2019-09-27 17:29:11.367249966+01:00,894.0
2019-09-27 17:29:11.567399979+01:00,901.0
2019-09-27 17:29:11.767250061+01:00,895.0
2019-09-27 17:29:11.967499971+01:00,898.0
2019-09-27 17:29:12.167350054+01:00,881.0
2019-09-27 17:29:12.367399931+01:00,883.0
2019-09-27 17:29:12.567300081+01:00,862.0
2019-09-27 17:29:12.767349958+01:00,898.0
2019-09-27 17:29:12.967449903+01:00,917.0
2019-09-27 17:29:13.167500019+01:00,915.0
2019-09-27 17:29:13.367399931+01:00,917.0
2019-09-27 17:29:13.567399979+01:00,909.0
2019-09-27 17:29:13.767450094+01:00,900.0
2019-09-27 17:29:13.967750072+01:00,911.0
2019-09-27 17:29:14.167449951+01:00,911.0
2019-09-27 17:29:14.367449999+01:00,894.0
2019-09-27 17:29:14.567450047+01:00,886.0
2019-09-27 17:29:14.767499924+01:00,884.0
2019-09-27 17:29:14.967600107+01:00,890.0
2019-09-27 17:29:15.167550087+01:00,889.0
2019-09-27 17:29:15.367599964+01:00,894.0
2019-09-27 17:29:15.567549944+01:00,899.0
2019-09-27 17:29:15.767649889+01:00,899.0
2019-09-27 17:29:15.967700005+01:00,890.0
2019-09-27 17:29:16.167599916+01:00,893.0
2019-09-27 17:29:16.367700100+01:00,890.0
2019-09-27 17:29:16.567650080+01:00,888.0
