timestamps,response,length,service
2019-09-27 17:24:27.207350016+01:00,4,3,1
2019-09-27 17:24:27.248250008+01:00,4,4,1
2019-09-27 17:24:27.327349901+01:00,4,3,1
2019-09-27 17:24:27.347700119+01:00,4,4,1
2019-09-27 17:24:27.367599964+01:00,4,3,1
2019-09-27 17:24:27.407449961+01:00,4,3,1
2019-09-27 17:24:27.447350025+01:00,4,4,1
2019-09-27 17:24:27.527450085+01:00,4,3,1
2019-09-27 17:24:27.547499895+01:00,4,4,1
2019-09-27 17:24:27.567450047+01:00,4,3,1
2019-09-27 17:24:27.607350111+01:00,4,3,1
2019-09-27 17:24:27.647500038+01:00,4,4,1
2019-09-27 17:24:27.727600098+01:00,4,3,1
2019-09-27 17:24:27.747499943+01:00,4,4,1
2019-09-27 17:24:27.767499924+01:00,4,3,1
2019-09-27 17:24:27.807349920+01:00,4,3,1
2019-09-27 17:24:27.847549915+01:00,4,4,1
2019-09-27 17:24:27.927350044+01:00,4,3,1
2019-09-27 17:24:27.947499990+01:00,4,4,1
2019-09-27 17:24:27.967400074+01:00,4,3,1
2019-09-27 17:24:28.007649899+01:00,4,3,1
2019-09-27 17:24:28.047499895+01:00,4,4,1
2019-09-27 17:24:28.087500095+01:00,4,3,1
2019-09-27 17:24:28.127599954+01:00,4,3,1
2019-09-27 17:24:28.147700071+01:00,4,4,1
2019-09-27 17:24:28.167399883+01:00,4,3,1
2019-09-27 17:24:28.207649946+01:00,4,3,1
2019-09-27 17:24:28.248650074+01:00,4,4,1
2019-09-27 17:24:28.327399969+01:00,4,3,1
2019-09-27 17:24:28.347700119+01:00,4,4,1
2019-09-27 17:24:28.367399931+01:00,4,3,1
2019-09-27 17:24:28.407399893+01:00,4,3,1
2019-09-27 17:24:28.447400093+01:00,4,4,1
2019-09-27 17:24:28.527400017+01:00,4,3,1
2019-09-27 17:24:28.547600031+01:00,4,4,1
2019-09-27 17:24:28.567399979+01:00,4,3,1
2019-09-27 17:24:28.607399940+01:00,4,3,1
2019-09-27 17:24:28.647449970+01:00,4,4,1
2019-09-27 17:24:28.727400064+01:00,4,3,1
2019-09-27 17:24:28.747550011+01:00,4,4,1
2019-09-27 17:24:28.767450094+01:00,4,3,1
2019-09-27 17:24:28.807699919+01:00,4,3,1
2019-09-27 17:24:28.847549915+01:00,4,4,1
2019-09-27 17:24:28.927449942+01:00,4,3,1
2019-09-27 17:24:28.947449923+01:00,4,4,1
2019-09-27 17:24:28.967550039+01:00,4,3,1
2019-09-27 17:24:29.007450104+01:00,4,3,1
2019-09-27 17:24:29.047499895+01:00,4,4,1
2019-09-27 17:24:29.087450027+01:00,4,3,1
2019-09-27 17:24:29.127449989+01:00,4,3,1
2019-09-27 17:24:29.147500038+01:00,4,4,1
2019-09-27 17:24:29.167449951+01:00,4,3,1
2019-09-27 17:24:29.207449913+01:00,4,3,1
2019-09-27 17:24:29.247550011+01:00,4,4,1
2019-09-27 17:24:29.327500105+01:00,4,3,1
2019-09-27 17:24:29.347450018+01:00,4,4,1
2019-09-27 17:24:29.367449999+01:00,4,3,1
2019-09-27 17:24:29.407449961+01:00,4,3,1
2019-09-27 17:24:29.447499990+01:00,4,4,1
2019-09-27 17:24:29.527499913+01:00,4,3,1
2019-09-27 17:24:29.547499895+01:00,4,4,1
2019-09-27 17:24:29.567450047+01:00,4,3,1
2019-09-27 17:24:29.607500076+01:00,4,3,1
2019-09-27 17:24:29.647500038+01:00,4,4,1
2019-09-27 17:24:29.727499962+01:00,4,3,1
2019-09-27 17:24:29.747649908+01:00,4,4,1
2019-09-27 17:24:29.767549992+01:00,4,3,1
2019-09-27 17:24:29.807499886+01:00,4,3,1
2019-09-27 17:24:29.847500086+01:00,4,4,1
2019-09-27 17:24:29.927500010+01:00,4,3,1
2019-09-27 17:24:29.947649956+01:00,4,4,1
2019-09-27 17:24:29.967550039+01:00,4,3,1
2019-09-27 17:24:30.007800102+01:00,4,3,1
2019-09-27 17:24:30.047549963+01:00,4,4,1
2019-09-27 17:24:30.087549925+01:00,4,3,1
2019-09-27 17:24:30.127549887+01:00,4,3,1
2019-09-27 17:24:30.147599936+01:00,4,4,1
2019-09-27 17:24:30.167550087+01:00,4,3,1
2019-09-27 17:24:30.207700014+01:00,4,3,1
2019-09-27 17:24:30.247600079+01:00,4,4,1
2019-09-27 17:24:30.327950001+01:00,4,3,1
2019-09-27 17:24:30.347599983+01:00,4,4,1
2019-09-27 17:24:30.367599964+01:00,4,3,1
2019-09-27 17:24:30.407700062+01:00,4,3,1
2019-09-27 17:24:30.447649956+01:00,4,4,1
2019-09-27 17:24:30.527650117+01:00,4,3,1
2019-09-27 17:24:30.547600031+01:00,4,4,1
2019-09-27 17:24:30.567650080+01:00,4,3,1
2019-09-27 17:24:30.607650042+01:00,4,3,1
2019-09-27 17:24:30.648000002+01:00,4,4,1
2019-09-27 17:24:30.727699995+01:00,4,3,1
2019-09-27 17:24:30.747750044+01:00,4,4,1
2019-09-27 17:24:30.767649889+01:00,4,3,1
2019-09-27 17:24:30.807650089+01:00,4,3,1
2019-09-27 17:24:30.847700119+01:00,4,4,1
2019-09-27 17:24:30.927599907+01:00,4,3,1
2019-09-27 17:24:30.947700024+01:00,4,4,1
2019-09-27 17:24:30.967700005+01:00,4,3,1
2019-09-27 17:24:31.007600069+01:00,4,3,1
2019-09-27 17:24:31.047800064+01:00,4,4,1
2019-09-27 17:24:31.087749958+01:00,4,3,1
2019-09-27 17:24:31.127700089+01:00,4,3,1
2019-09-27 17:24:31.147749901+01:00,4,4,1
2019-09-27 17:24:31.167700052+01:00,4,3,1
2019-09-27 17:24:31.207750082+01:00,4,3,1
2019-09-27 17:24:31.247750044+01:00,4,4,1
2019-09-27 17:24:31.327699900+01:00,4,3,1
2019-09-27 17:24:31.347700119+01:00,4,4,1
2019-09-27 17:24:31.367749929+01:00,4,3,1
2019-09-27 17:24:31.407599926+01:00,4,3,1
2019-09-27 17:24:31.447649956+01:00,4,4,1
2019-09-27 17:24:31.527650117+01:00,4,3,1
2019-09-27 17:24:31.547650099+01:00,4,4,1
2019-09-27 17:24:31.567650080+01:00,4,3,1
2019-09-27 17:24:31.607749939+01:00,4,3,1
2019-09-27 17:24:31.647700071+01:00,4,4,1
2019-09-27 17:24:31.727900028+01:00,4,3,1
2019-09-27 17:24:31.747649908+01:00,4,4,1
2019-09-27 17:24:31.767649889+01:00,4,3,1
2019-09-27 17:24:31.807749987+01:00,4,3,1
2019-09-27 17:24:31.847650051+01:00,4,4,1
2019-09-27 17:24:31.927649975+01:00,4,3,1
2019-09-27 17:24:31.947649956+01:00,4,4,1
2019-09-27 17:24:31.967750072+01:00,4,3,1
2019-09-27 17:24:32.007699966+01:00,4,3,1
2019-09-27 17:24:32.048850060+01:00,4,4,1
2019-09-27 17:24:32.087699890+01:00,4,3,1
2019-09-27 17:24:32.127949953+01:00,4,3,1
2019-09-27 17:24:32.147749901+01:00,4,4,1
2019-09-27 17:24:32.167649984+01:00,4,3,1
2019-09-27 17:24:32.207649946+01:00,4,3,1
2019-09-27 17:24:32.247699976+01:00,4,4,1
2019-09-27 17:24:32.327650070+01:00,4,3,1
2019-09-27 17:24:32.347700119+01:00,4,4,1
2019-09-27 17:24:32.367850065+01:00,4,3,1
2019-09-27 17:24:32.407700062+01:00,4,3,1
2019-09-27 17:24:32.447700024+01:00,4,4,1
2019-09-27 17:24:32.527699947+01:00,4,3,1
2019-09-27 17:24:32.547699928+01:00,4,4,1
2019-09-27 17:24:32.567699909+01:00,4,3,1
2019-09-27 17:24:32.607700109+01:00,4,3,1
2019-09-27 17:24:32.647850037+01:00,4,4,1
2019-09-27 17:24:32.727699995+01:00,4,3,1
2019-09-27 17:24:32.747950077+01:00,4,4,1
2019-09-27 17:24:32.767699957+01:00,4,3,1
2019-09-27 17:24:32.807699919+01:00,4,3,1
2019-09-27 17:24:32.847800016+01:00,4,4,1
2019-09-27 17:24:32.927700043+01:00,4,3,1
2019-09-27 17:24:32.947700024+01:00,4,4,1
2019-09-27 17:24:32.967700005+01:00,4,3,1
2019-09-27 17:24:33.007999897+01:00,4,3,1
2019-09-27 17:24:33.047899961+01:00,4,4,1
2019-09-27 17:24:33.087749958+01:00,4,3,1
2019-09-27 17:24:33.127749919+01:00,4,3,1
2019-09-27 17:24:33.148900032+01:00,4,4,1
2019-09-27 17:24:33.167749882+01:00,4,3,1
2019-09-27 17:24:33.207750082+01:00,4,3,1
2019-09-27 17:24:33.247750044+01:00,4,4,1
2019-09-27 17:24:33.327749968+01:00,4,3,1
2019-09-27 17:24:33.347800016+01:00,4,4,1
2019-09-27 17:24:33.368849993+01:00,4,3,1
2019-09-27 17:24:33.407799959+01:00,4,3,1
2019-09-27 17:24:33.447849989+01:00,4,4,1
2019-09-27 17:24:33.527750014+01:00,4,3,1
2019-09-27 17:24:33.548000097+01:00,4,4,1
2019-09-27 17:24:33.567850113+01:00,4,3,1
2019-09-27 17:24:33.607850075+01:00,4,3,1
2019-09-27 17:24:33.647749901+01:00,4,4,1
2019-09-27 17:24:33.727750063+01:00,4,3,1
2019-09-27 17:24:33.747750044+01:00,4,4,1
2019-09-27 17:24:33.768549919+01:00,4,3,1
2019-09-27 17:24:33.807849884+01:00,4,3,1
2019-09-27 17:24:33.847800016+01:00,4,4,1
2019-09-27 17:24:33.927750111+01:00,4,3,1
2019-09-27 17:24:33.947999954+01:00,4,4,1
2019-09-27 17:24:33.967750072+01:00,4,3,1
2019-09-27 17:24:34.007800102+01:00,4,3,1
2019-09-27 17:24:34.047800064+01:00,4,4,1
2019-09-27 17:24:34.087800026+01:00,4,3,1
2019-09-27 17:24:34.127799988+01:00,4,3,1
2019-09-27 17:24:34.147850037+01:00,4,4,1
2019-09-27 17:24:34.168050051+01:00,4,3,1
2019-09-27 17:24:34.208149910+01:00,4,3,1
2019-09-27 17:24:34.247849941+01:00,4,4,1
2019-09-27 17:24:34.327800035+01:00,4,3,1
2019-09-27 17:24:34.347850084+01:00,4,4,1
2019-09-27 17:24:34.367850065+01:00,4,3,1
2019-09-27 17:24:34.407799959+01:00,4,3,1
2019-09-27 17:24:34.447900057+01:00,4,4,1
2019-09-27 17:24:34.527899981+01:00,4,3,1
2019-09-27 17:24:34.547950029+01:00,4,4,1
2019-09-27 17:24:34.567850113+01:00,4,3,1
2019-09-27 17:24:34.607800007+01:00,4,3,1
2019-09-27 17:24:34.647850037+01:00,4,4,1
2019-09-27 17:24:34.727950096+01:00,4,3,1
2019-09-27 17:24:34.747900009+01:00,4,4,1
2019-09-27 17:24:34.767999887+01:00,4,3,1
2019-09-27 17:24:34.807849884+01:00,4,3,1
2019-09-27 17:24:34.847850084+01:00,4,4,1
2019-09-27 17:24:34.927850008+01:00,4,3,1
2019-09-27 17:24:34.947949886+01:00,4,4,1
2019-09-27 17:24:34.967950106+01:00,4,3,1
2019-09-27 17:24:35.007849932+01:00,4,3,1
2019-09-27 17:24:35.048099995+01:00,4,4,1
2019-09-27 17:24:35.087899923+01:00,4,3,1
2019-09-27 17:24:35.127850055+01:00,4,3,1
2019-09-27 17:24:35.147900105+01:00,4,4,1
2019-09-27 17:24:35.167900085+01:00,4,3,1
2019-09-27 17:24:35.207900047+01:00,4,3,1
2019-09-27 17:24:35.247900009+01:00,4,4,1
2019-09-27 17:24:35.327899933+01:00,4,3,1
2019-09-27 17:24:35.348000050+01:00,4,4,1
2019-09-27 17:24:35.367899895+01:00,4,3,1
2019-09-27 17:24:35.407900095+01:00,4,3,1
2019-09-27 17:24:35.447900057+01:00,4,4,1
2019-09-27 17:24:35.527899981+01:00,4,3,1
2019-09-27 17:24:35.547899961+01:00,4,4,1
2019-09-27 17:24:35.567899942+01:00,4,3,1
2019-09-27 17:24:35.607899904+01:00,4,3,1
2019-09-27 17:24:35.648000002+01:00,4,4,1
2019-09-27 17:24:35.727900028+01:00,4,3,1
2019-09-27 17:24:35.747999907+01:00,4,4,1
2019-09-27 17:24:35.767899990+01:00,4,3,1
2019-09-27 17:24:35.807899952+01:00,4,3,1
2019-09-27 17:24:35.847949982+01:00,4,4,1
2019-09-27 17:24:35.927949905+01:00,4,3,1
2019-09-27 17:24:35.947999954+01:00,4,4,1
2019-09-27 17:24:35.967950106+01:00,4,3,1
2019-09-27 17:24:36.007950067+01:00,4,3,1
2019-09-27 17:24:36.047950029+01:00,4,4,1
2019-09-27 17:24:36.087949991+01:00,4,3,1
2019-09-27 17:24:36.127949953+01:00,4,3,1
2019-09-27 17:24:36.148099899+01:00,4,4,1
2019-09-27 17:24:36.167949915+01:00,4,3,1
2019-09-27 17:24:36.207999945+01:00,4,3,1
2019-09-27 17:24:36.247950077+01:00,4,4,1
2019-09-27 17:24:36.328099966+01:00,4,3,1
2019-09-27 17:24:36.348050117+01:00,4,4,1
2019-09-27 17:24:36.368000031+01:00,4,3,1
2019-09-27 17:24:36.408050060+01:00,4,3,1
2019-09-27 17:24:36.448050022+01:00,4,4,1
2019-09-27 17:24:36.528000115+01:00,4,3,1
2019-09-27 17:24:36.548049927+01:00,4,4,1
2019-09-27 17:24:36.568000078+01:00,4,3,1
2019-09-27 17:24:36.607949972+01:00,4,3,1
2019-09-27 17:24:36.648000002+01:00,4,4,1
2019-09-27 17:24:36.727950096+01:00,4,3,1
2019-09-27 17:24:36.748100042+01:00,4,4,1
2019-09-27 17:24:36.767950058+01:00,4,3,1
2019-09-27 17:24:36.808000088+01:00,4,3,1
2019-09-27 17:24:36.848099947+01:00,4,4,1
2019-09-27 17:24:36.928149939+01:00,4,3,1
2019-09-27 17:24:36.948100090+01:00,4,4,1
2019-09-27 17:24:36.968300104+01:00,4,3,1
2019-09-27 17:24:37.008049964+01:00,4,3,1
2019-09-27 17:24:37.048049927+01:00,4,4,1
2019-09-27 17:24:37.088000059+01:00,4,3,1
2019-09-27 17:24:37.128000020+01:00,4,3,1
2019-09-27 17:24:37.148299932+01:00,4,4,1
2019-09-27 17:24:37.168050051+01:00,4,3,1
2019-09-27 17:24:37.208050013+01:00,4,3,1
2019-09-27 17:24:37.248049974+01:00,4,4,1
2019-09-27 17:24:37.328049898+01:00,4,3,1
2019-09-27 17:24:37.348099947+01:00,4,4,1
2019-09-27 17:24:37.368050098+01:00,4,3,1
2019-09-27 17:24:37.407999992+01:00,4,3,1
2019-09-27 17:24:37.448050022+01:00,4,4,1
2019-09-27 17:24:37.528049946+01:00,4,3,1
2019-09-27 17:24:37.548850060+01:00,4,4,1
2019-09-27 17:24:37.568049908+01:00,4,3,1
2019-09-27 17:24:37.608050108+01:00,4,3,1
2019-09-27 17:24:37.648149967+01:00,4,4,1
2019-09-27 17:24:37.728049994+01:00,4,3,1
2019-09-27 17:24:37.748049974+01:00,4,4,1
2019-09-27 17:24:37.768150091+01:00,4,3,1
2019-09-27 17:24:37.808049917+01:00,4,3,1
2019-09-27 17:24:37.848249912+01:00,4,4,1
2019-09-27 17:24:37.928050041+01:00,4,3,1
2019-09-27 17:24:37.948050022+01:00,4,4,1
2019-09-27 17:24:37.968100071+01:00,4,3,1
2019-09-27 17:24:38.008100033+01:00,4,3,1
2019-09-27 17:24:38.048150063+01:00,4,4,1
2019-09-27 17:24:38.088099957+01:00,4,3,1
2019-09-27 17:24:38.128649950+01:00,4,3,1
2019-09-27 17:24:38.148099899+01:00,4,4,1
2019-09-27 17:24:38.168100119+01:00,4,3,1
2019-09-27 17:24:38.208100080+01:00,4,3,1
2019-09-27 17:24:38.248150110+01:00,4,4,1
2019-09-27 17:24:38.328200102+01:00,4,3,1
2019-09-27 17:24:38.348150015+01:00,4,4,1
2019-09-27 17:24:38.368099928+01:00,4,3,1
2019-09-27 17:24:38.408099890+01:00,4,3,1
2019-09-27 17:24:38.448100090+01:00,4,4,1
2019-09-27 17:24:38.528500080+01:00,4,3,1
2019-09-27 17:24:38.548150063+01:00,4,4,1
2019-09-27 17:24:38.568099976+01:00,4,3,1
2019-09-27 17:24:38.608099937+01:00,4,3,1
2019-09-27 17:24:38.648149967+01:00,4,4,1
2019-09-27 17:24:38.728100061+01:00,4,3,1
2019-09-27 17:24:38.748150110+01:00,4,4,1
2019-09-27 17:24:38.768150091+01:00,4,3,1
2019-09-27 17:24:38.808249950+01:00,4,3,1
2019-09-27 17:24:38.848150015+01:00,4,4,1
2019-09-27 17:24:38.928149939+01:00,4,3,1
2019-09-27 17:24:38.948149920+01:00,4,4,1
2019-09-27 17:24:38.968149900+01:00,4,3,1
2019-09-27 17:24:39.008150101+01:00,4,3,1
2019-09-27 17:24:39.048199892+01:00,4,4,1
2019-09-27 17:24:39.088299990+01:00,4,3,1
2019-09-27 17:24:39.128149986+01:00,4,3,1
2019-09-27 17:24:39.148149967+01:00,4,4,1
2019-09-27 17:24:39.168200016+01:00,4,3,1
2019-09-27 17:24:39.208149910+01:00,4,3,1
2019-09-27 17:24:39.248199940+01:00,4,4,1
2019-09-27 17:24:39.328200102+01:00,4,3,1
2019-09-27 17:24:39.348200083+01:00,4,4,1
2019-09-27 17:24:39.368149996+01:00,4,3,1
2019-09-27 17:24:39.408149958+01:00,4,3,1
2019-09-27 17:24:39.448199987+01:00,4,4,1
2019-09-27 17:24:39.528150082+01:00,4,3,1
2019-09-27 17:24:39.548300028+01:00,4,4,1
2019-09-27 17:24:39.568200111+01:00,4,3,1
2019-09-27 17:24:39.608200073+01:00,4,3,1
2019-09-27 17:24:39.648200035+01:00,4,4,1
2019-09-27 17:24:39.728199959+01:00,4,3,1
2019-09-27 17:24:39.748199940+01:00,4,4,1
2019-09-27 17:24:39.768300056+01:00,4,3,1
2019-09-27 17:24:39.808249950+01:00,4,3,1
2019-09-27 17:24:39.848249912+01:00,4,4,1
2019-09-27 17:24:39.928400040+01:00,4,3,1
2019-09-27 17:24:39.948199987+01:00,4,4,1
2019-09-27 17:24:39.968199968+01:00,4,3,1
2019-09-27 17:24:40.008249998+01:00,4,3,1
2019-09-27 17:24:40.048249960+01:00,4,4,1
2019-09-27 17:24:40.088449955+01:00,4,3,1
2019-09-27 17:24:40.128249884+01:00,4,3,1
2019-09-27 17:24:40.148250103+01:00,4,4,1
2019-09-27 17:24:40.168250084+01:00,4,3,1
2019-09-27 17:24:40.208300114+01:00,4,3,1
2019-09-27 17:24:40.248250008+01:00,4,4,1
2019-09-27 17:24:40.328399897+01:00,4,3,1
2019-09-27 17:24:40.348400116+01:00,4,4,1
2019-09-27 17:24:40.368449926+01:00,4,3,1
2019-09-27 17:24:40.408299923+01:00,4,3,1
2019-09-27 17:24:40.448400021+01:00,4,4,1
2019-09-27 17:24:40.528300047+01:00,4,3,1
2019-09-27 17:24:40.548350096+01:00,4,4,1
2019-09-27 17:24:40.568350077+01:00,4,3,1
2019-09-27 17:24:40.608350039+01:00,4,3,1
2019-09-27 17:24:40.648449898+01:00,4,4,1
2019-09-27 17:24:40.728349924+01:00,4,3,1
2019-09-27 17:24:40.748450041+01:00,4,4,1
2019-09-27 17:24:40.768949986+01:00,4,3,1
2019-09-27 17:24:40.808350086+01:00,4,3,1
2019-09-27 17:24:40.848500013+01:00,4,4,1
2019-09-27 17:24:40.928499937+01:00,4,3,1
2019-09-27 17:24:40.948400021+01:00,4,4,1
2019-09-27 17:24:40.968400002+01:00,4,3,1
2019-09-27 17:24:41.008399963+01:00,4,3,1
2019-09-27 17:24:41.048399925+01:00,4,4,1
2019-09-27 17:24:41.089050055+01:00,4,3,1
2019-09-27 17:24:41.128400087+01:00,4,3,1
2019-09-27 17:24:41.148449898+01:00,4,4,1
2019-09-27 17:24:41.168499947+01:00,4,3,1
2019-09-27 17:24:41.208450079+01:00,4,3,1
2019-09-27 17:24:41.248300076+01:00,4,4,1
2019-09-27 17:24:41.328299999+01:00,4,3,1
2019-09-27 17:24:41.348350048+01:00,4,4,1
2019-09-27 17:24:41.368299961+01:00,4,3,1
2019-09-27 17:24:41.408349991+01:00,4,3,1
2019-09-27 17:24:41.448450089+01:00,4,4,1
2019-09-27 17:24:41.528300047+01:00,4,3,1
2019-09-27 17:24:41.548350096+01:00,4,4,1
2019-09-27 17:24:41.568350077+01:00,4,3,1
2019-09-27 17:24:41.608400106+01:00,4,3,1
2019-09-27 17:24:41.648449898+01:00,4,4,1
2019-09-27 17:24:41.728349924+01:00,4,3,1
2019-09-27 17:24:41.748549938+01:00,4,4,1
2019-09-27 17:24:41.768349886+01:00,4,3,1
2019-09-27 17:24:41.808350086+01:00,4,3,1
2019-09-27 17:24:41.848400116+01:00,4,4,1
2019-09-27 17:24:41.928349972+01:00,4,3,1
2019-09-27 17:24:41.948450089+01:00,4,4,1
2019-09-27 17:24:41.968349934+01:00,4,3,1
2019-09-27 17:24:42.008349895+01:00,4,3,1
2019-09-27 17:24:42.048449993+01:00,4,4,1
2019-09-27 17:24:42.088399887+01:00,4,3,1
2019-09-27 17:24:42.128499985+01:00,4,3,1
2019-09-27 17:24:42.148499966+01:00,4,4,1
2019-09-27 17:24:42.168400049+01:00,4,3,1
2019-09-27 17:24:42.208650112+01:00,4,3,1
2019-09-27 17:24:42.248699903+01:00,4,4,1
2019-09-27 17:24:42.328399897+01:00,4,3,1
2019-09-27 17:24:42.348500013+01:00,4,4,1
2019-09-27 17:24:42.368400097+01:00,4,3,1
2019-09-27 17:24:42.408499956+01:00,4,3,1
2019-09-27 17:24:42.448400021+01:00,4,4,1
2019-09-27 17:24:42.528500080+01:00,4,3,1
2019-09-27 17:24:42.548500061+01:00,4,4,1
2019-09-27 17:24:42.568500042+01:00,4,3,1
2019-09-27 17:24:42.608500004+01:00,4,3,1
2019-09-27 17:24:42.648400068+01:00,4,4,1
2019-09-27 17:24:42.728399992+01:00,4,3,1
2019-09-27 17:24:42.748500109+01:00,4,4,1
2019-09-27 17:24:42.768399954+01:00,4,3,1
2019-09-27 17:24:42.808399916+01:00,4,3,1
2019-09-27 17:24:42.848400116+01:00,4,4,1
2019-09-27 17:24:42.928699970+01:00,4,3,1
2019-09-27 17:24:42.948499918+01:00,4,4,1
2019-09-27 17:24:42.969099998+01:00,4,3,1
2019-09-27 17:24:43.008450031+01:00,4,3,1
2019-09-27 17:24:43.048449993+01:00,4,4,1
2019-09-27 17:24:43.088449955+01:00,4,3,1
2019-09-27 17:24:43.128550053+01:00,4,3,1
2019-09-27 17:24:43.148550034+01:00,4,4,1
2019-09-27 17:24:43.168450117+01:00,4,3,1
2019-09-27 17:24:43.208450079+01:00,4,3,1
2019-09-27 17:24:43.248600006+01:00,4,4,1
2019-09-27 17:24:43.328550100+01:00,4,3,1
2019-09-27 17:24:43.348550081+01:00,4,4,1
2019-09-27 17:24:43.368449926+01:00,4,3,1
2019-09-27 17:24:43.408449888+01:00,4,3,1
2019-09-27 17:24:43.448750019+01:00,4,4,1
2019-09-27 17:24:43.528450011+01:00,4,3,1
2019-09-27 17:24:43.548599958+01:00,4,4,1
2019-09-27 17:24:43.568550110+01:00,4,3,1
2019-09-27 17:24:43.608550072+01:00,4,3,1
2019-09-27 17:24:43.648600101+01:00,4,4,1
2019-09-27 17:24:43.728499889+01:00,4,3,1
2019-09-27 17:24:43.748549938+01:00,4,4,1
2019-09-27 17:24:43.768450022+01:00,4,3,1
2019-09-27 17:24:43.808449984+01:00,4,3,1
2019-09-27 17:24:43.848500013+01:00,4,4,1
2019-09-27 17:24:43.928600073+01:00,4,3,1
2019-09-27 17:24:43.948600054+01:00,4,4,1
2019-09-27 17:24:43.968650103+01:00,4,3,1
2019-09-27 17:24:44.008650064+01:00,4,3,1
2019-09-27 17:24:44.048850060+01:00,4,4,1
2019-09-27 17:24:44.088599920+01:00,4,3,1
2019-09-27 17:24:44.128499985+01:00,4,3,1
2019-09-27 17:24:44.148799896+01:00,4,4,1
2019-09-27 17:24:44.168499947+01:00,4,3,1
2019-09-27 17:24:44.208549976+01:00,4,3,1
2019-09-27 17:24:44.248549938+01:00,4,4,1
2019-09-27 17:24:44.328649998+01:00,4,3,1
2019-09-27 17:24:44.348550081+01:00,4,4,1
2019-09-27 17:24:44.368449926+01:00,4,3,1
2019-09-27 17:24:44.408550024+01:00,4,3,1
2019-09-27 17:24:44.448649883+01:00,4,4,1
2019-09-27 17:24:44.528549909+01:00,4,3,1
2019-09-27 17:24:44.548549891+01:00,4,4,1
2019-09-27 17:24:44.569099903+01:00,4,3,1
2019-09-27 17:24:44.608500004+01:00,4,3,1
2019-09-27 17:24:44.648699999+01:00,4,4,1
2019-09-27 17:24:44.728549957+01:00,4,3,1
2019-09-27 17:24:44.748650074+01:00,4,4,1
2019-09-27 17:24:44.768549919+01:00,4,3,1
2019-09-27 17:24:44.808549881+01:00,4,3,1
2019-09-27 17:24:44.848550081+01:00,4,4,1
2019-09-27 17:24:44.928550005+01:00,4,3,1
2019-09-27 17:24:44.948750019+01:00,4,4,1
2019-09-27 17:24:44.968549967+01:00,4,3,1
2019-09-27 17:24:45.008599997+01:00,4,3,1
2019-09-27 17:24:45.049249887+01:00,4,4,1
2019-09-27 17:24:45.088850021+01:00,4,3,1
2019-09-27 17:24:45.128700018+01:00,4,3,1
2019-09-27 17:24:45.148600101+01:00,4,4,1
2019-09-27 17:24:45.168699980+01:00,4,3,1
2019-09-27 17:24:45.209249973+01:00,4,3,1
2019-09-27 17:24:45.248600006+01:00,4,4,1
2019-09-27 17:24:45.328599930+01:00,4,3,1
2019-09-27 17:24:45.348850012+01:00,4,4,1
2019-09-27 17:24:45.368599892+01:00,4,3,1
2019-09-27 17:24:45.408600092+01:00,4,3,1
2019-09-27 17:24:45.448600054+01:00,4,4,1
2019-09-27 17:24:45.528700113+01:00,4,3,1
2019-09-27 17:24:45.548700094+01:00,4,4,1
2019-09-27 17:24:45.568599939+01:00,4,3,1
2019-09-27 17:24:45.608700037+01:00,4,3,1
2019-09-27 17:24:45.648699999+01:00,4,4,1
2019-09-27 17:24:45.728749990+01:00,4,3,1
2019-09-27 17:24:45.748650074+01:00,4,4,1
2019-09-27 17:24:45.768850088+01:00,4,3,1
2019-09-27 17:24:45.808799982+01:00,4,3,1
2019-09-27 17:24:45.848649979+01:00,4,4,1
2019-09-27 17:24:45.928600073+01:00,4,3,1
2019-09-27 17:24:45.948899984+01:00,4,4,1
2019-09-27 17:24:45.968650103+01:00,4,3,1
2019-09-27 17:24:46.008650064+01:00,4,3,1
2019-09-27 17:24:46.048749924+01:00,4,4,1
2019-09-27 17:24:46.088749886+01:00,4,3,1
2019-09-27 17:24:46.128649950+01:00,4,3,1
2019-09-27 17:24:46.148649931+01:00,4,4,1
2019-09-27 17:24:46.168649912+01:00,4,3,1
2019-09-27 17:24:46.208699942+01:00,4,3,1
2019-09-27 17:24:46.248749971+01:00,4,4,1
2019-09-27 17:24:46.328649998+01:00,4,3,1
2019-09-27 17:24:46.348700047+01:00,4,4,1
2019-09-27 17:24:46.368750095+01:00,4,3,1
2019-09-27 17:24:46.408649921+01:00,4,3,1
2019-09-27 17:24:46.448649883+01:00,4,4,1
2019-09-27 17:24:46.528899908+01:00,4,3,1
2019-09-27 17:24:46.548799992+01:00,4,4,1
2019-09-27 17:24:46.568700075+01:00,4,3,1
2019-09-27 17:24:46.608799934+01:00,4,3,1
2019-09-27 17:24:46.648699999+01:00,4,4,1
2019-09-27 17:24:46.728699923+01:00,4,3,1
2019-09-27 17:24:46.748800039+01:00,4,4,1
2019-09-27 17:24:46.768699884+01:00,4,3,1
2019-09-27 17:24:46.808799982+01:00,4,3,1
2019-09-27 17:24:46.848700047+01:00,4,4,1
2019-09-27 17:24:46.928849936+01:00,4,3,1
2019-09-27 17:24:46.948800087+01:00,4,4,1
2019-09-27 17:24:46.968849897+01:00,4,3,1
2019-09-27 17:24:47.008800030+01:00,4,3,1
2019-09-27 17:24:47.049550056+01:00,4,4,1
2019-09-27 17:24:47.088850021+01:00,4,3,1
2019-09-27 17:24:47.128700018+01:00,4,3,1
