sampno,vehno
2585033,1.0
2585033,2.0
2585836,1.0
2585836,2.0
2585836,3.0
2585836,4.0
2586041,1.0
2586041,2.0
2586041,3.0
2586041,4.0
2586994,1.0
2587259,1.0
2587259,2.0
2587259,3.0
2587279,1.0
2587279,2.0
2587279,3.0
2587944,1.0
2587944,2.0
2588665,1.0
2588665,2.0
2588838,1.0
2588838,2.0
2588838,3.0
2589016,1.0
2589016,2.0
2590485,1.0
2590485,2.0
2592004,1.0
2592004,2.0
2592356,1.0
2592356,2.0
2592356,3.0
2592419,1.0
2592419,2.0
2592419,3.0
2592502,1.0
2592502,2.0
2592697,1.0
2592697,2.0
2594777,1.0
2595571,1.0
2596923,1.0
2597095,1.0
2597095,3.0
2597095,4.0
2597095,5.0
2597228,1.0
2597840,1.0
2597840,2.0
2597937,1.0
2597937,2.0
2597937,3.0
2598057,1.0
2598057,2.0
2599956,1.0
2599956,2.0
2599956,3.0
2600478,1.0
2600478,2.0
2600478,3.0
2601778,1.0
2601778,2.0
2601778,3.0
2602259,1.0
2602259,2.0
2602259,3.0
2603185,1.0
2603185,2.0
2603185,3.0
2603461,1.0
2603461,2.0
2605530,1.0
2605530,2.0
2605530,3.0
2605530,4.0
2605692,1.0
2605692,2.0
2605692,3.0
2605692,4.0
2606085,1.0
2611771,1.0
2612323,1.0
2612323,2.0
2613018,1.0
2613018,2.0
2613459,1.0
2613459,2.0
2613480,1.0
2613560,1.0
2613560,2.0
2614050,1.0
2614050,2.0
2614050,3.0
2614530,1.0
2614530,2.0
2614530,3.0
2614585,1.0
2614823,1.0
2614823,2.0
2614823,3.0
2615476,1.0
2615476,2.0
2616866,1.0
2616866,2.0
2616866,3.0
2617306,1.0
2617306,2.0
2618458,1.0
2618458,2.0
2619203,1.0
2619203,2.0
2619203,3.0
2619203,4.0
2619203,5.0
2619203,6.0
2619568,1.0
2619568,2.0
2619568,3.0
2621146,1.0
2621146,2.0
2621430,1.0
2621444,1.0
2621444,2.0
2621894,1.0
2621894,2.0
2623796,1.0
2623796,2.0
2623847,1.0
2623847,2.0
2624112,1.0
2624112,2.0
2625108,1.0
2625562,1.0
2625562,2.0
2625562,3.0
2625783,1.0
2625783,2.0
2627183,1.0
2628041,1.0
2628041,2.0
2628786,1.0
2628786,2.0
2628786,3.0
2629359,1.0
2631207,1.0
2631207,2.0
2631649,1.0
2632033,1.0
2632033,2.0
2632033,3.0
2633443,1.0
2633443,2.0
2634035,1.0
2634035,2.0
2634694,1.0
2634873,1.0
2635539,1.0
2635539,2.0
2635691,1.0
2635691,2.0
2636231,1.0
2636231,2.0
2636231,3.0
2636496,1.0
2636496,2.0
7152510,2.0
2636713,1.0
2638152,1.0
2639022,1.0
2639022,2.0
2639022,3.0
2639430,1.0
2639496,1.0
2639496,2.0
2639496,3.0
2639772,1.0
2639772,2.0
2640489,1.0
2640489,2.0
2640489,3.0
2640686,1.0
2640686,2.0
2641552,1.0
2641552,2.0
2641880,1.0
2641880,2.0
2641880,3.0
2641880,4.0
2642221,1.0
2642221,2.0
2643228,1.0
2643228,2.0
2644691,1.0
2644992,1.0
2644992,2.0
2645312,1.0
2645312,2.0
2645312,3.0
2645602,1.0
2645602,2.0
2645691,1.0
2645691,2.0
2647127,1.0
2647127,2.0
2647127,3.0
2647556,1.0
2647556,2.0
2648449,1.0
2648449,2.0
2649388,1.0
2649388,2.0
2650243,1.0
2650243,2.0
2651649,1.0
2651649,2.0
2652233,1.0
2653340,1.0
2653340,2.0
2653340,3.0
2653618,1.0
2653990,1.0
2654453,1.0
2654453,2.0
2655483,1.0
2655483,2.0
2655724,1.0
2656351,1.0
2656351,2.0
2658324,1.0
2658324,2.0
2658324,3.0
2658324,4.0
2658724,1.0
2658822,1.0
2659588,1.0
2660724,1.0
2662005,1.0
2662169,1.0
2662883,1.0
2662883,2.0
2663033,1.0
2663033,2.0
2663033,3.0
2663053,1.0
2663077,1.0
2663077,2.0
2663077,3.0
2663077,4.0
2664460,1.0
2664460,2.0
2667892,1.0
2667892,2.0
2668477,1.0
2668477,2.0
2669600,1.0
2672141,1.0
2672618,1.0
2672618,2.0
2672695,1.0
2672809,1.0
2672809,2.0
2679659,1.0
2679659,2.0
2679710,1.0
2679710,2.0
2679899,1.0
2680515,1.0
2682513,1.0
2682513,2.0
2682513,3.0
2682620,1.0
2682994,1.0
2682994,2.0
2685770,1.0
2685770,2.0
2685869,1.0
2685869,2.0
2687081,1.0
2690120,1.0
2691133,1.0
2691598,1.0
2691845,1.0
2692056,1.0
2692224,1.0
2692224,2.0
2693616,1.0
2693616,2.0
2694161,1.0
2694161,2.0
2694161,3.0
2694378,1.0
2694378,2.0
2694378,3.0
2695710,1.0
2695710,2.0
2695788,1.0
2696628,1.0
2696628,2.0
2696628,3.0
2698390,1.0
2698390,2.0
2698477,1.0
2698477,2.0
2698943,1.0
2698943,2.0
2699773,1.0
2699773,2.0
2700429,1.0
2701326,1.0
2703445,1.0
2703445,2.0
2703621,1.0
2703621,2.0
2703621,3.0
2704597,1.0
2704597,2.0
2704597,3.0
2704597,4.0
2706389,1.0
2706389,2.0
2706631,1.0
2706631,2.0
2706755,1.0
2706755,2.0
2706755,3.0
2940434,2.0
2711336,1.0
2711336,2.0
2712297,1.0
2712297,2.0
2713328,1.0
2716312,1.0
2718332,1.0
2718407,1.0
2723017,1.0
2723017,2.0
2723515,1.0
2723515,2.0
2723784,1.0
2723784,2.0
2724794,1.0
2724794,2.0
2725878,1.0
2725878,2.0
2726831,1.0
2726831,2.0
2726831,3.0
2726831,4.0
2727866,1.0
2727866,2.0
2727866,3.0
2727866,4.0
2727866,5.0
2727866,6.0
2730433,1.0
2730433,2.0
2730433,3.0
2730508,1.0
2731912,1.0
2731912,2.0
2731912,3.0
2732734,1.0
2732734,2.0
2733485,1.0
2735161,1.0
2735161,2.0
2735813,1.0
2737542,1.0
2737542,2.0
2738341,1.0
2738409,1.0
2738409,2.0
2738831,1.0
2738831,2.0
2738831,3.0
2743605,1.0
2743605,2.0
2744660,1.0
2744660,2.0
2745913,1.0
2745913,2.0
2747338,1.0
2747338,2.0
2748874,1.0
2748874,2.0
2748874,3.0
2749426,1.0
2749426,2.0
2749863,1.0
2750691,1.0
2750691,2.0
2750691,3.0
2753238,1.0
2754255,1.0
2755204,1.0
2755204,2.0
2755204,3.0
2760061,1.0
2760061,2.0
2762984,1.0
2762984,2.0
2763436,1.0
2763436,2.0
2763674,1.0
2763674,2.0
2764759,1.0
2765960,1.0
2765974,1.0
2765974,2.0
2765974,3.0
2774598,1.0
2774598,2.0
2774877,1.0
2774877,2.0
2775585,1.0
2776120,1.0
2776120,2.0
2776120,3.0
2780346,1.0
2780346,2.0
2783135,1.0
2783190,1.0
2783459,1.0
2783946,1.0
2784595,1.0
2784595,2.0
2784595,3.0
2789394,1.0
2789394,2.0
2789394,3.0
2789394,4.0
2789911,1.0
2789911,2.0
2789911,3.0
2790263,1.0
2790263,2.0
2790997,1.0
2790997,2.0
2793430,1.0
2793430,2.0
2793430,3.0
2795852,1.0
2795852,2.0
2798091,1.0
2798091,2.0
2798421,1.0
2798421,2.0
2799648,1.0
2799648,2.0
2799648,3.0
2799648,4.0
2800944,1.0
2800944,2.0
2802695,1.0
2802695,2.0
2802695,3.0
2802740,1.0
2804564,1.0
2806653,1.0
2806653,2.0
2806653,3.0
2807455,1.0
2807687,1.0
2807687,2.0
2808411,1.0
2808411,2.0
2809097,1.0
2809097,2.0
2810452,1.0
2810452,2.0
2810530,1.0
2810530,2.0
2810530,3.0
2810530,4.0
2810948,1.0
2812051,1.0
2812051,2.0
2812051,3.0
2813824,1.0
2814015,1.0
2814015,2.0
2814795,1.0
2814795,2.0
2814795,3.0
2815253,1.0
2815253,2.0
2815253,3.0
2816846,1.0
2816846,2.0
2817739,1.0
2817739,2.0
2817739,3.0
2819474,1.0
2819474,2.0
2820646,1.0
2824442,1.0
2824442,2.0
2826913,1.0
2826913,2.0
2827930,1.0
2827930,2.0
2828329,1.0
2828329,2.0
2834158,1.0
2834158,2.0
2834199,1.0
2834199,2.0
2834787,1.0
2834787,2.0
2835855,1.0
2835855,2.0
2835855,3.0
2835855,4.0
2835855,5.0
2836302,1.0
2836494,1.0
2836494,2.0
2836494,3.0
2836494,4.0
2836708,1.0
2836708,2.0
2839526,1.0
2839526,2.0
2839526,3.0
2839695,1.0
2839695,2.0
2839930,1.0
2839930,2.0
2840322,1.0
2840322,2.0
2840833,1.0
2841508,1.0
2843717,1.0
2843717,2.0
2843717,3.0
2843719,1.0
2843719,2.0
2843719,3.0
2843770,1.0
2843770,2.0
2843859,1.0
2843859,2.0
2844163,1.0
2845437,1.0
2845997,1.0
2847748,1.0
2847781,1.0
2847781,2.0
2847781,3.0
2848726,1.0
2848726,2.0
2851521,1.0
2851521,2.0
2853772,1.0
2853885,1.0
2853885,2.0
2857063,1.0
2857063,2.0
2857870,1.0
2857870,2.0
2859430,1.0
2859708,1.0
2859708,2.0
2859708,3.0
2859708,4.0
2860563,1.0
2860563,2.0
2861645,1.0
2862369,1.0
2862369,2.0
2862671,1.0
2862671,2.0
2862671,3.0
2862671,4.0
2863107,1.0
2863107,2.0
2864124,1.0
2864124,2.0
2865278,1.0
2866651,1.0
2870271,1.0
2871527,1.0
2871828,1.0
2873000,1.0
2873460,1.0
2873460,2.0
2876441,1.0
2876441,2.0
2876441,3.0
2878798,1.0
2878798,2.0
2878931,1.0
2880240,1.0
2882245,1.0
2883068,1.0
2883068,2.0
2883143,1.0
2883143,2.0
2883416,1.0
2885144,1.0
2885144,2.0
2886225,1.0
2886565,1.0
2886565,2.0
2888035,1.0
2888035,2.0
2888035,3.0
2888035,4.0
2888525,1.0
2888525,2.0
2888585,1.0
2888585,2.0
2888585,3.0
2890079,1.0
2890692,1.0
2890865,1.0
2891394,1.0
2891394,2.0
2892128,1.0
2892418,1.0
2892418,2.0
2892418,3.0
2892418,4.0
2892418,5.0
2895740,1.0
2897189,1.0
2897189,2.0
2897189,3.0
2897501,1.0
2897501,2.0
2898118,1.0
2898118,2.0
2898534,1.0
2898534,2.0
2898964,1.0
2898964,2.0
2898964,3.0
2900219,1.0
2900219,2.0
2900219,3.0
2900219,4.0
2900798,1.0
2900798,2.0
2901062,1.0
2901062,2.0
2903864,1.0
2903864,2.0
2904120,1.0
2904939,1.0
2904939,2.0
2906574,1.0
2906574,2.0
2906724,1.0
2907554,1.0
2907554,2.0
2907702,1.0
2907702,2.0
2908397,1.0
2908417,1.0
2908417,2.0
2908572,1.0
2908572,2.0
2908589,1.0
2910308,1.0
2910308,2.0
2910308,3.0
2911576,1.0
2911576,2.0
2911935,1.0
2912069,1.0
2912429,1.0
2912429,2.0
2912429,3.0
2913572,1.0
2913572,2.0
2915815,1.0
2916509,1.0
2916509,2.0
2916509,3.0
2916981,1.0
2917962,1.0
2919661,1.0
2922905,1.0
2922905,2.0
2985777,2.0
2922905,3.0
7154109,1.0
2922948,1.0
2922994,1.0
2922994,2.0
2923020,1.0
2923478,1.0
2923948,1.0
2924139,1.0
2924139,2.0
2924620,1.0
2924620,2.0
2925032,1.0
2925032,2.0
2925032,3.0
2926914,1.0
2926914,2.0
2926914,3.0
2928418,1.0
2928418,2.0
2930264,1.0
2930798,1.0
2932203,1.0
2932203,2.0
2932206,1.0
2932206,2.0
2932281,1.0
2932281,2.0
2932640,1.0
2932640,2.0
2933134,1.0
2933134,2.0
2933168,1.0
2933428,1.0
2933429,1.0
2933429,2.0
2934453,1.0
2934967,1.0
2934967,2.0
2935706,1.0
2937584,1.0
2937584,2.0
2937913,1.0
2937913,2.0
2939636,1.0
2939636,2.0
2940316,1.0
2940434,1.0
2940468,1.0
2940468,2.0
2940468,3.0
2940468,4.0
2940507,1.0
2940507,2.0
2940507,3.0
2940570,1.0
2940570,2.0
2940570,3.0
2942333,1.0
2942333,2.0
2942587,1.0
2944368,1.0
2946046,1.0
2946046,2.0
2947022,1.0
2947022,2.0
2947226,1.0
2948045,1.0
2948045,2.0
2948045,3.0
2948045,4.0
2948113,1.0
2948113,2.0
2953058,1.0
2953058,2.0
2953058,3.0
2954224,1.0
2954224,2.0
2954224,3.0
2954883,1.0
2954883,2.0
2955532,1.0
2956230,1.0
2956230,2.0
2956230,3.0
2956230,4.0
2956589,1.0
2956589,2.0
2957449,1.0
2957453,1.0
2957453,2.0
2957453,3.0
2960265,1.0
2960265,2.0
2962372,1.0
2962814,1.0
2962937,1.0
2964106,1.0
2964348,1.0
2964348,2.0
2967247,1.0
2967247,2.0
2969134,1.0
2969134,2.0
2971114,1.0
2971185,1.0
2972098,1.0
2972098,2.0
2972881,1.0
2972881,2.0
2974836,1.0
2974836,2.0
2976003,1.0
2976003,2.0
2976219,1.0
2976219,2.0
2976992,1.0
2977242,1.0
2977708,1.0
2977708,2.0
2978219,1.0
2978219,2.0
2979138,1.0
2979138,2.0
2979138,3.0
2979138,4.0
2979138,5.0
2981751,1.0
2981751,2.0
2982007,1.0
2982270,1.0
2982280,1.0
2982888,1.0
2982888,2.0
2982888,3.0
2984089,1.0
2984089,2.0
2984404,1.0
2984404,2.0
2984611,1.0
2984611,2.0
2984723,1.0
2984723,2.0
2985225,1.0
2985225,2.0
2985777,1.0
2985777,3.0
2985777,4.0
2986211,1.0
2987309,1.0
2987309,2.0
2987448,1.0
2987506,1.0
2987571,1.0
2987571,2.0
2988205,1.0
2988205,2.0
2988303,1.0
2989506,1.0
2989506,2.0
2989506,3.0
2989707,1.0
2989707,2.0
2990141,1.0
2990153,1.0
2990153,2.0
2990784,1.0
2990784,2.0
2990784,3.0
2990784,4.0
2990840,1.0
2991861,1.0
2991861,2.0
2994447,1.0
2994447,2.0
2994579,1.0
2994579,2.0
2994925,1.0
2994925,2.0
2994925,3.0
2994930,1.0
2994930,2.0
2995268,1.0
2995268,2.0
2995268,3.0
2995584,1.0
2995584,2.0
2995726,1.0
2995726,2.0
2995915,1.0
2995915,2.0
2996701,1.0
2997073,1.0
2997147,1.0
2997848,1.0
2997876,1.0
2998707,1.0
2998707,2.0
2998707,3.0
3000454,1.0
3000454,2.0
3000454,3.0
3000555,1.0
3000555,2.0
3000555,3.0
3000786,1.0
3000786,2.0
3001096,1.0
3001096,2.0
3003445,1.0
3003445,2.0
3003733,1.0
3003733,2.0
3004237,1.0
3004237,2.0
3004454,1.0
3004454,2.0
3004661,1.0
3004661,2.0
3005166,1.0
3005609,1.0
3005609,2.0
3006036,1.0
3006171,1.0
3006397,1.0
3006539,1.0
3006539,2.0
3007285,1.0
3007285,2.0
3008442,1.0
3008442,2.0
3008507,1.0
3008507,2.0
3008665,1.0
3008665,2.0
3008730,1.0
3008814,1.0
3008859,1.0
3008859,2.0
3009014,1.0
3009014,2.0
3009666,1.0
3010226,1.0
3010226,2.0
3010735,1.0
3010766,1.0
3010766,2.0
3011163,1.0
3011163,2.0
3011163,3.0
3011179,1.0
3011179,2.0
3011179,3.0
3013073,1.0
3013073,2.0
3013154,1.0
3013351,1.0
3013351,2.0
3013351,3.0
3014343,1.0
3014517,1.0
3014517,2.0
3014793,1.0
3014793,2.0
3015108,1.0
3015108,2.0
3015252,1.0
3016007,1.0
3016007,2.0
3016514,1.0
3019666,1.0
3019666,2.0
3019666,3.0
3019871,1.0
3020314,1.0
3020314,2.0
3020314,3.0
3020541,1.0
3020548,1.0
3020548,2.0
3020708,1.0
3020708,2.0
3020738,1.0
3020738,2.0
3020738,3.0
3020823,1.0
3020823,2.0
3020851,1.0
3020851,2.0
3020918,1.0
3020918,2.0
3020918,3.0
3021321,1.0
3021981,1.0
3021981,2.0
3021981,3.0
3024356,1.0
3024356,2.0
3024391,1.0
3024391,2.0
3025782,1.0
3025782,2.0
3025947,1.0
3025947,2.0
3026188,1.0
3026188,2.0
3026328,1.0
3026760,1.0
3026760,2.0
3026760,3.0
3030394,1.0
3030394,2.0
3030913,1.0
3030913,2.0
3032245,1.0
3032271,1.0
3032271,2.0
3032405,1.0
3032625,1.0
3032625,2.0
3033137,1.0
3033137,2.0
3033535,1.0
3033535,2.0
3033535,3.0
3033535,4.0
3034347,1.0
3034424,1.0
3036393,1.0
3037110,1.0
3037110,2.0
3038076,1.0
3038076,2.0
3038076,3.0
3038951,1.0
3038951,2.0
3038951,3.0
3038951,4.0
3038951,5.0
3040810,1.0
3040810,2.0
3040810,3.0
3041628,1.0
3041829,1.0
3042145,1.0
3042145,2.0
3043001,1.0
3043001,2.0
3043045,1.0
3043712,1.0
3045778,1.0
3045778,2.0
3045778,3.0
3045778,4.0
3046591,1.0
3046591,2.0
3047299,1.0
3047299,2.0
3047922,1.0
3048729,1.0
3048729,2.0
3049069,1.0
3049372,1.0
3049412,1.0
3049417,1.0
3049532,1.0
3049532,2.0
3050277,1.0
3050277,2.0
3050404,1.0
3050510,1.0
3050510,2.0
3051640,1.0
3051640,2.0
3051792,1.0
3051792,2.0
3051931,1.0
3051931,2.0
3051980,1.0
3051980,2.0
3052391,1.0
3052391,2.0
3052714,1.0
3052714,2.0
3052714,3.0
3053152,1.0
3053802,1.0
3053802,2.0
3053802,3.0
3055391,1.0
3055391,2.0
3057745,1.0
3059325,1.0
3061452,1.0
3061452,2.0
7009338,2.0
3061702,1.0
3061702,2.0
3061702,3.0
3062105,1.0
3063669,1.0
3063669,2.0
3064112,1.0
3064112,2.0
3064363,1.0
3064363,2.0
3064363,3.0
3066872,1.0
3066872,2.0
3067538,1.0
3067538,2.0
3067538,3.0
3067652,1.0
3067652,2.0
3070595,1.0
3070595,2.0
3070595,3.0
3070746,1.0
3070746,2.0
3070777,1.0
3070777,2.0
3070777,3.0
3070914,1.0
3070914,2.0
3070931,1.0
3071893,1.0
3071893,2.0
3071991,1.0
3072184,1.0
3072184,2.0
3072538,1.0
3072538,2.0
3072538,3.0
3072588,1.0
3072588,2.0
3072912,1.0
3072912,2.0
3072912,3.0
3072942,1.0
3072942,2.0
7004950,2.0
3073376,1.0
3073376,2.0
3073376,3.0
3073489,1.0
3073489,2.0
3073489,3.0
3074097,1.0
3074097,2.0
3074687,1.0
3074687,2.0
3074700,1.0
3075784,1.0
3076352,1.0
3078240,1.0
3078240,2.0
3078618,1.0
3078618,2.0
3078852,1.0
3078852,2.0
3079111,1.0
3079111,2.0
3079170,1.0
3079582,1.0
3079987,1.0
3079987,2.0
3080069,1.0
3080585,1.0
3082292,1.0
3082640,1.0
7001518,1.0
7001532,1.0
7001532,2.0
7003114,1.0
7003114,2.0
7003461,1.0
7003461,2.0
7003565,1.0
7003565,2.0
7003565,3.0
7004809,1.0
7004809,2.0
7004809,3.0
7004862,1.0
7004942,1.0
7004942,2.0
7004942,3.0
7004942,4.0
7004950,1.0
7005054,1.0
7005054,2.0
7006627,1.0
7006910,1.0
7006910,2.0
7006957,1.0
7006957,2.0
7006957,3.0
7007668,1.0
7007668,2.0
7007668,3.0
7007668,4.0
7007838,1.0
7007838,2.0
7007865,1.0
7007865,2.0
7007956,1.0
7007957,1.0
7008003,1.0
7008003,2.0
7008295,1.0
7009338,1.0
7009338,3.0
7009401,1.0
7009401,2.0
7009401,3.0
7010144,1.0
7010144,2.0
7011438,1.0
7011438,2.0
7011438,3.0
7011557,1.0
7011606,1.0
7011606,2.0
7011606,3.0
7011956,2.0
7014605,1.0
7014703,1.0
7014703,2.0
7014703,3.0
7015478,1.0
7015478,2.0
7016401,1.0
7016618,1.0
7018655,1.0
7019126,1.0
7020760,1.0
7020760,2.0
7020760,3.0
7020760,4.0
7020760,5.0
7025932,1.0
7025932,2.0
7028539,1.0
7030238,1.0
7031037,1.0
7031037,2.0
7032302,1.0
7032302,2.0
7032608,1.0
7032608,2.0
7034784,1.0
7036851,1.0
7036915,1.0
7036915,2.0
7036915,3.0
7038802,1.0
7038802,2.0
7038802,3.0
7041324,1.0
7041324,2.0
7043009,1.0
7043009,2.0
7043009,3.0
7043710,1.0
7045449,1.0
7046233,1.0
7046997,1.0
7047237,1.0
7047237,2.0
7049279,1.0
7049279,2.0
7049838,1.0
7049838,2.0
7049838,3.0
7051285,1.0
7051285,2.0
7051285,3.0
7054753,1.0
7054753,2.0
7054822,1.0
7054822,2.0
7054828,1.0
7054828,2.0
7055564,1.0
7056054,1.0
7056054,2.0
7060638,1.0
7060638,2.0
7063966,1.0
7063966,2.0
7063966,3.0
7063966,4.0
7064239,1.0
7064239,2.0
7064239,3.0
7064239,4.0
7064789,1.0
7067758,1.0
7067758,2.0
7072165,1.0
7072165,2.0
7075343,1.0
7075343,2.0
7075749,1.0
7075749,2.0
7075972,1.0
7076155,1.0
7076155,2.0
7076580,1.0
7076580,2.0
7079189,1.0
7079189,2.0
7079811,1.0
7079811,2.0
7079878,1.0
7079878,2.0
7079878,3.0
7080291,1.0
7080291,2.0
7080991,1.0
7080991,2.0
7081414,1.0
7081414,2.0
7081414,3.0
7084649,1.0
7084649,2.0
7085233,1.0
7085233,2.0
7085233,3.0
7085233,4.0
7085488,1.0
7085533,1.0
7111161,2.0
7086679,1.0
7086679,2.0
7086679,3.0
7086995,1.0
7086995,2.0
7086995,3.0
7086995,4.0
7089895,1.0
7090287,1.0
7091479,1.0
7093058,1.0
7093058,2.0
7093058,3.0
7093058,4.0
7094524,1.0
7094524,2.0
7094524,3.0
7094805,1.0
7097214,1.0
7097214,2.0
7101566,1.0
7101566,2.0
7103121,1.0
7103121,2.0
7103121,3.0
7104144,1.0
7104144,2.0
7104510,1.0
7104510,2.0
7104940,1.0
7104940,2.0
7106396,1.0
7106396,2.0
7106396,3.0
7106768,1.0
7106768,2.0
7106768,3.0
7108191,1.0
7108191,2.0
7108191,3.0
7108503,1.0
7108503,2.0
7108503,3.0
7109571,1.0
7109571,2.0
7109571,3.0
7111062,1.0
7111062,2.0
7111062,3.0
7111161,1.0
7111161,3.0
7111312,1.0
7111312,2.0
7111312,3.0
7111604,1.0
7111604,2.0
7111604,3.0
7112887,1.0
7112887,2.0
7112887,3.0
7114723,1.0
7114723,2.0
7114723,3.0
7115269,1.0
7115269,2.0
7116191,1.0
7116191,2.0
7116191,3.0
7117621,1.0
7119123,1.0
7119123,3.0
7120493,1.0
7121422,1.0
7121422,2.0
7121932,1.0
7121932,2.0
7121932,3.0
7123250,1.0
7123250,2.0
7125523,1.0
7125523,2.0
7125523,3.0
7125676,1.0
7125676,2.0
7126032,1.0
7126032,2.0
7126032,3.0
7126032,4.0
7126570,1.0
7126570,2.0
7126570,3.0
7126570,4.0
7126570,5.0
7128983,1.0
7128983,2.0
7129727,1.0
7129727,2.0
7129727,3.0
7132536,1.0
7132536,2.0
7132536,3.0
7133355,1.0
7133355,2.0
7135081,1.0
7136972,1.0
7136972,2.0
7139699,1.0
7140245,1.0
7140245,2.0
7142579,1.0
7142579,2.0
7143214,1.0
7143365,1.0
7144210,1.0
7144210,2.0
7148375,1.0
7148375,2.0
7148385,1.0
7150091,1.0
7150751,1.0
7150751,2.0
7151551,1.0
7151551,2.0
7151629,1.0
7151629,2.0
7152389,1.0
7152389,2.0
7152435,1.0
7152435,2.0
7152510,1.0
7154109,2.0
7154696,1.0
7154696,2.0
7155955,1.0
7155955,2.0
7155955,3.0
7155955,4.0
7158841,1.0
7158841,2.0
7159390,1.0
7159390,2.0
7160814,1.0
7160814,2.0
7161683,1.0
7161683,2.0
7163202,1.0
7163202,2.0
7163786,1.0
7164355,1.0
7164355,2.0
7168885,1.0
7168885,2.0
7168885,3.0
7169283,1.0
7169847,1.0
7169847,2.0
7169857,1.0
7169857,2.0
7169857,3.0
7170059,1.0
7170059,2.0
7170508,1.0
7170825,1.0
7170825,2.0
7170825,3.0
7171076,1.0
7171076,2.0
7171076,3.0
7172182,1.0
7172218,1.0
7172218,2.0
7172815,1.0
7172815,2.0
7172815,3.0
7173609,1.0
7173661,1.0
7173661,2.0
7173692,1.0
7173692,2.0
7173692,3.0
7173697,1.0
7173697,2.0
7174360,1.0
7174360,2.0
7175185,1.0
7175185,2.0
7176084,1.0
7176485,1.0
7176485,2.0
7177539,1.0
7178497,1.0
7178497,2.0
7178497,3.0
7179019,1.0
7179721,1.0
7179721,2.0
7180232,1.0
7180232,2.0
7180232,3.0
7180232,4.0
7180412,1.0
7180412,2.0
7181438,1.0
7182760,1.0
7182760,2.0
7185206,1.0
7185206,2.0
7187462,1.0
7187462,2.0
7187462,3.0
7187996,1.0
7187996,2.0
7187996,3.0
7188007,1.0
7188007,2.0
7188007,3.0
7188124,1.0
7188124,2.0
7188147,1.0
7188147,2.0
7188147,3.0
7188365,1.0
7188365,2.0
7189866,1.0
7189866,2.0
7189866,3.0
7190261,1.0
7190261,2.0
7190970,1.0
7190970,2.0
7191212,1.0
7191955,1.0
7192044,1.0
7192044,2.0
7192044,3.0
7192435,1.0
7192435,2.0
7193104,1.0
7193104,2.0
7193104,3.0
7193413,1.0
7194306,1.0
7194306,2.0
7195326,1.0
7195326,2.0
7195701,1.0
7195701,2.0
7196006,1.0
7196006,2.0
7196335,1.0
7196335,2.0
7196646,1.0
7196646,2.0
7197809,1.0
7198826,1.0
7199243,1.0
7199408,1.0
7199408,2.0
7199408,3.0
7199615,1.0
7200128,1.0
7200128,2.0
7200639,1.0
7200639,2.0
7200639,3.0
7201166,1.0
7201166,2.0
7201363,1.0
7201964,1.0
7202506,1.0
7202506,2.0
7202896,1.0
7202896,2.0
7203682,1.0
7203682,2.0
7203735,1.0
7203735,2.0
7203788,1.0
7203805,1.0
7203805,2.0
7204105,1.0
7204105,2.0
7205399,1.0
7205399,2.0
7207125,1.0
7207125,2.0
7209398,1.0
7209398,2.0
7209398,3.0
7209398,4.0
7209432,1.0
7209432,2.0
7209800,1.0
7209800,2.0
7209971,1.0
7209971,2.0
7211912,1.0
7211912,2.0
7211912,3.0
1045672,1.0
1045672,2.0
1045672,3.0
1050385,1.0
1050385,2.0
1902050,2.0
1052905,1.0
1056450,1.0
1063561,1.0
1063952,1.0
1088092,1.0
1088092,2.0
1090175,1.0
1090175,2.0
1093177,1.0
1093177,2.0
1094888,1.0
1119070,1.0
1119070,2.0
1119070,3.0
1119993,1.0
1119993,2.0
1120121,1.0
1120121,2.0
1120849,1.0
1120849,2.0
1122229,1.0
1122609,1.0
1122609,2.0
1122751,1.0
1123134,1.0
1123278,1.0
1123278,2.0
1123405,1.0
1123521,1.0
1124152,1.0
1124152,2.0
1124152,3.0
1124188,1.0
1124188,2.0
1124273,1.0
1124326,1.0
1124326,2.0
1124474,1.0
1124474,2.0
1124639,1.0
1124771,1.0
1124771,2.0
1124771,3.0
1125070,1.0
1125091,1.0
1125231,1.0
1126014,1.0
1126853,1.0
1126853,2.0
1126929,1.0
1126929,2.0
1127178,1.0
1127178,2.0
1127407,1.0
1127407,2.0
1127544,1.0
1127843,1.0
1127843,2.0
1128752,1.0
1129482,1.0
1129504,1.0
1129504,2.0
1129694,1.0
1129694,2.0
1129800,1.0
1129800,2.0
1129800,3.0
1130304,1.0
1131385,1.0
1131385,2.0
1131654,1.0
1131992,1.0
1131992,2.0
1132890,1.0
1132890,2.0
1133547,1.0
1133547,2.0
1133547,3.0
1134469,1.0
1134742,1.0
1134742,2.0
1135184,1.0
1135184,2.0
1135777,1.0
1135777,2.0
1135925,1.0
1135925,2.0
1135955,1.0
1135955,2.0
